0	1	0.917019999999634
0	2	0.917019999999144
1	3	0.91701999999888
0	4	0.9170199999985661
5	3	0.917019999998472
2	6	0.91701999999833
2	5	0.91701999999728
2	7	0.9170199999972439
8	9	0.91701999999724
0	10	0.917019999996692
1	5	0.9170199999962779
8	11	0.917019999994572
0	3	0.917019999993928
1	2	0.917019999993706
1	4	0.9170199999933659
1	6	0.917019999992846
6	3	0.917019999991964
2	3	0.917019999991742
2	4	0.91701999999159
0	5	0.91701999999036
7	5	0.917019999990052
2	12	0.917019999989426
1	7	0.9170199999881741
13	2	0.917019999986136
0	6	0.9170199999853861
6	7	0.9170199999847339
6	5	0.917019999983164
13	6	0.9170199999828739
14	9	0.9170199999806
8	15	0.9170199999805521
10	4	0.9170199999797839
10	1	0.917019999979534
1	13	0.917019999979264
14	8	0.9170199999786179
10	2	0.9170199999782399
7	3	0.9170199999781341
1	12	0.917019999962742
16	17	0.917019999961316
0	13	0.917019999957818
11	9	0.91701999995582
12	5	0.917019999954162
14	11	0.9170199999509039
13	4	0.917019999948274
14	18	0.9170199999385581
9	18	0.9170199999374059
6	4	0.917019999937318
3	4	0.917019999932088
12	3	0.9170199999248141
9	19	0.9170199999213701
13	5	0.917019999909772
16	20	0.9170199999018781
14	15	0.917019999897666
1	21	0.917019999895138
13	3	0.9170199998770799
8	18	0.91701999986365
15	9	0.9170199998625099
10	3	0.917019999860474
5	21	0.917019999838182
0	7	0.91701999983512
12	7	0.9170199998148201
10	5	0.917019999814688
2	21	0.917019999801424
22	3	0.9170199997903319
11	15	0.917019999773454
11	18	0.9170199997384859
22	5	0.917019999737338
23	18	0.917019999727688
0	12	0.9170199997041261
17	24	0.9170199996811419
10	13	0.917019999677206
8	25	0.917019999671448
15	18	0.917019999667448
23	9	0.917019999665152
2	22	0.9170199996330399
26	6	0.917019999619782
13	7	0.9170199996164881
8	19	0.917019999608538
26	7	0.917019999595474
14	19	0.91701999958817
26	2	0.9170199995797701
5	4	0.9170199995728041
27	17	0.9170199995272179
6	21	0.9170199995150661
1	22	0.9170199994556819
13	12	0.9170199994476119
28	29	0.9170199993633
30	8	0.9170199993095081
